Indicator Type,Indicator Category,Indicator Name,Sub-indicator Name,Sub-indicator Parameter,Sub-indicator Unit,Indicator Code,Member State Code,Member State Name,Time Period,Data,Flag
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SE,Sweden,2014,12959147.11,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,ES,Spain,2016,55017533.21,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,CY,Cyprus,2017,208265.99,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,HR,Croatia,2018,38824023.16,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,ES,Spain,2019,200034843.44,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,BG,Bulgaria,2015,25762.79,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,BE,Belgium,2015,2911808.26,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,EE,Estonia,2015,7434448.33,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,HU,Hungary,2016,38474645.55,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SK,Slovakia,2020,38542968.77,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,HR,Croatia,2017,26643231.46,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,FR,France,2020,267415356.45,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,FI,Finland,2016,73939691.09,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,LT,Lithuania,2020,10171107.1,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,HR,Croatia,2014,104416.72,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,IT,Italy,2019,721046676,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,EU,European Union,2017,1673514998.55,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,NL,Netherlands,2021,17154574.24,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,PT,Portugal,2014,6304648.31,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,NL,Netherlands,2016,9022623.46,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,LV,Latvia,2020,19330892.47,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SK,Slovakia,2016,34879467.08,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,CZ,Czechia,2016,48866486.41,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,LV,Latvia,2022,10083303.9,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SI,Slovenia,2015,3529396.12,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,FR,France,2016,132182512.19,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,PT,Portugal,2015,8398380,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SK,Slovakia,2015,20762637.89,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,NL,Netherlands,2018,11033262.21,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,CZ,Czechia,2019,79522347.32,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,SK,Slovakia,2022,42325504.57,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,NL,Netherlands,2019,9096453.03,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority 3,total (EU funds + National cofinancing),euro,OIR_01a_1.2,EL,Greece,2017,7940600.22,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,LU,Luxembourg,2014,42922327.47,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,CY,Cyprus,2019,19065076.51,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,BG,Bulgaria,2015,105661500.93,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,FR,France,2018,1931323770.58,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,DK,Denmark,2019,89765403.85,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SI,Slovenia,2021,88634564.83,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,CZ,Czechia,2016,261233845.85,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,PL,Poland,2016,582451625.02,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,EU,European Union,2020,10054117800.16,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,DK,Denmark,2015,51560344.48,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,EU,European Union,2018,9946069657.3,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,PL,Poland,2014,245001534.48,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,PL,Poland,2015,562712932.4,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,PL,Poland,2017,568888141.51,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,PT,Portugal,2017,262732091.09,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,LV,Latvia,2015,88281819.51,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SE,Sweden,2021,345816136.21,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,LU,Luxembourg,2018,37245275.77,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,FR,France,2014,781731923.1,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,DE,Germany,2014,375800883.81,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,DK,Denmark,2016,80828039.91,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,IE,Ireland,2015,324160225.35,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,FR,France,2022,1617269876.47,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,EL,Greece,2017,342193707.58,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SK,Slovakia,2017,139937710.45,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SK,Slovakia,2021,138100031.65,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,FI,Finland,2018,532559318.04,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,AT,Austria,2018,702673191.69,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,NL,Netherlands,2017,66271490.64,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SE,Sweden,2018,349415207.08,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,LT,Lithuania,2022,102131464.38,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,EU,European Union,2017,9254425272.89,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,SK,Slovakia,2020,96538304.69,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,CY,Cyprus,2021,17039170.37,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,LT,Lithuania,2019,57715434.91,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,CY,Cyprus,2017,12281754.61,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,DE,Germany,2017,981390384.67,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,BE,Belgium,2020,78781536.53,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,ES,Spain,2016,613273715.24,
Output_Pillar II,Rural Development,OIR_01 Total public expenditure,total public expenditure under Priority  4,total (EU funds + National cofinancing),euro,OIR_01a_1.3,DE,Germany,2015,757459503.06,
