DATAFLOW,LAST UPDATE,freq,month,animals,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,Live bovine animals,Thousand heads (animals),Türkiye,2024,16554.68,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,Live bovine animals,Thousand heads (animals),Türkiye,2025,17188.64,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,Live bovine animals,Thousand heads (animals),United Kingdom,2016,10033,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,Live bovine animals,Thousand heads (animals),United Kingdom,2017,10004,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,Live bovine animals,Thousand heads (animals),United Kingdom,2018,9891,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,Live bovine animals,Thousand heads (animals),United Kingdom,2019,9739,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,Live bovine animals,Thousand heads (animals),United Kingdom,2020,9615,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Austria,2016,605.17,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Austria,2017,619.56,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Austria,2018,605.52,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Austria,2019,595.84,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Austria,2020,587.76,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Austria,2021,596.07,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Austria,2022,592.21,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Austria,2023,573.72,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Austria,2024,565.89,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Austria,2025,562.56,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Belgium,2016,750.34,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Belgium,2017,716.71,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Belgium,2018,710.32,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Belgium,2019,705.73,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Belgium,2020,715.76,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Belgium,2021,712.18,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Belgium,2022,656.36,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Belgium,2023,677.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Belgium,2024,664.5,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Belgium,2025,593.13,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Switzerland,2016,499.16,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Switzerland,2017,500.8,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Switzerland,2018,501.57,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Switzerland,2019,501.25,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Switzerland,2020,493.03,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Switzerland,2021,507.76,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Switzerland,2022,508.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Switzerland,2023,501.74,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Switzerland,2024,505.29,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Czechia,2025,448.28,b,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Germany,2016,3804.99,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Germany,2017,3722.93,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Germany,2018,3617.87,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Germany,2019,3502.2,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Germany,2020,3410.32,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Germany,2021,3397.86,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Germany,2022,3296.03,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Germany,2023,3260.14,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Germany,2024,3153.31,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Germany,2025,3015.33,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Denmark,2016,547,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Denmark,2017,527,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Denmark,2018,538,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Denmark,2019,510,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Denmark,2020,517,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Denmark,2021,517,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Denmark,2022,510,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Denmark,2023,497.62,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Denmark,2024,489.57,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Denmark,2025,481.29,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Greece,2025,136.6,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Spain,2016,2413.33,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Spain,2017,2479.65,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Spain,2018,2504.41,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Spain,2019,2507.39,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Spain,2020,2487.94,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Spain,2021,2634.25,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Spain,2022,2569.02,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Spain,2023,2426.95,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Spain,2024,2320.96,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Spain,2025,2376.35,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Finland,2025,260.7,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),France,2016,5637.68,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),France,2017,5542.44,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),France,2018,5124.69,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),France,2019,5227.15,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),France,2020,5143.97,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),France,2021,5133.68,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),France,2022,4948.91,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),France,2023,4837.8,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),France,2024,4735.86,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),France,2025,4512.02,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Hungary,2025,259.6,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Ireland,2016,2125.88,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Ireland,2017,2130.93,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Ireland,2018,2078.34,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Ireland,2019,2007.97,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Ireland,2020,2117.07,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Ireland,2021,2145.92,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Ireland,2022,2134.44,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Ireland,2023,2074.15,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Ireland,2024,2026.41,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Ireland,2025,1962.42,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Iceland,2016,22,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Iceland,2017,22.8,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Iceland,2019,22.22,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Iceland,2020,22.53,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Iceland,2021,22.19,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Italy,2016,1702.15,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Italy,2017,1723.39,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Italy,2018,1756.69,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Italy,2019,1745.98,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Italy,2020,1745.79,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Italy,2021,1761.55,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Italy,2022,1725.29,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Italy,2023,1663,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Italy,2024,1645,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Italy,2025,1586,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Lithuania,2025,170.46,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Netherlands,2016,1691.6,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Netherlands,2017,1602.41,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Netherlands,2018,1560.39,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Netherlands,2019,1536.07,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Netherlands,2020,1558.12,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Netherlands,2021,1523.47,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Netherlands,2022,1546.49,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Netherlands,2023,1507.43,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Netherlands,2024,1485,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Netherlands,2025,1394.38,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Poland,2016,1728,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Poland,2017,1721,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Poland,2018,1686,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Poland,2019,1771,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Poland,2020,1729,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Poland,2021,1789,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Poland,2022,1915.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Poland,2023,1855.42,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Poland,2024,1881.57,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Poland,2025,1838.21,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Portugal,2016,521.33,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Portugal,2017,537.16,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Portugal,2018,529.26,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Portugal,2019,523.88,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Portugal,2020,557.31,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Portugal,2021,549.6,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Portugal,2022,554.04,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Portugal,2023,510.5,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Portugal,2024,487.39,p,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Portugal,2025,492.08,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Romania,2016,480.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Romania,2017,454.4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Romania,2018,444.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Romania,2019,428.4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Romania,2020,418.4,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Romania,2021,386.3,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Romania,2022,378.9,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Romania,2023,370.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Romania,2024,358.1,,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),18/03/26 23:00:00,Annual,May-June,"Bovine animals, less than 1 year old",Thousand heads (animals),Romania,2025,351.9,,
